Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
660,CA-2018-146563,24/08/18,28/08/18,Standard Class,CB-12025,Cassandra Brandow,Consumer,Arlington,Texas,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",999.432,7,0.2,124.929
661,CA-2018-146563,24/08/18,28/08/18,Standard Class,CB-12025,Cassandra Brandow,Consumer,Arlington,Texas,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,724.08,14,0.2,-135.765
666,CA-2020-132682,08/06/20,10/06/20,Second Class,TH-21235,Tiffany House,Corporate,Dallas,Texas,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,23.76,3,0.2,2.079
726,CA-2020-144113,16/09/20,20/09/20,Standard Class,JF-15355,Jay Fein,Consumer,Austin,Texas,Central,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",17.568,2,0.2,6.3684
743,US-2019-146710,27/08/19,01/09/19,Standard Class,SS-20875,Sung Shariari,Consumer,Dallas,Texas,Central,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,5,0.2,-10.948
746,US-2019-146710,27/08/19,01/09/19,Standard Class,SS-20875,Sung Shariari,Consumer,Dallas,Texas,Central,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",55.168,4,0.2,6.2064
901,CA-2020-150959,11/11/20,13/11/20,First Class,TD-20995,Tamara Dahlen,Consumer,Garland,Texas,Central,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10.44,5,0.2,3.393
919,CA-2019-165218,05/03/19,11/03/19,Standard Class,RW-19630,Rob Williams,Corporate,Dallas,Texas,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352,3,0.2,50.4063
920,CA-2019-165218,05/03/19,11/03/19,Standard Class,RW-19630,Rob Williams,Corporate,Dallas,Texas,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.992,1,0.2,-0.812
954,CA-2020-136539,28/12/20,01/01/21,Standard Class,GH-14665,Greg Hansen,Consumer,Round Rock,Texas,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.7168
985,CA-2020-100314,29/09/20,05/10/20,Standard Class,AS-10630,Ann Steele,Home Office,Pasadena,Texas,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,7.968,2,0.2,2.5896
986,CA-2020-100314,29/09/20,05/10/20,Standard Class,AS-10630,Ann Steele,Home Office,Pasadena,Texas,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27.968,4,0.2,9.4392
1069,US-2020-139955,28/09/20,30/09/20,Second Class,CM-12160,Charles McCrossin,Consumer,Brownsville,Texas,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,1.744,1,0.2,-0.3488
1411,CA-2020-105144,04/11/20,11/11/20,Standard Class,SZ-20035,Sam Zeldin,Home Office,Grand Prairie,Texas,Central,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,23.68,2,0.2,8.88
1459,CA-2019-123722,25/09/19,01/10/19,Standard Class,NH-18610,Nicole Hansen,Corporate,Irving,Texas,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,15.936,4,0.2,5.1792
1496,CA-2020-152485,04/09/20,08/09/20,Standard Class,JD-15790,John Dryer,Consumer,Coppell,Texas,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",10.192,7,0.2,3.185
1497,CA-2020-152485,04/09/20,08/09/20,Standard Class,JD-15790,John Dryer,Consumer,Coppell,Texas,Central,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,16.784,1,0.2,-0.2098
1498,CA-2020-152485,04/09/20,08/09/20,Standard Class,JD-15790,John Dryer,Consumer,Coppell,Texas,Central,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",13.12,5,0.2,3.772
1502,CA-2020-130386,12/11/20,18/11/20,Standard Class,NG-18430,Nathan Gelder,Consumer,Austin,Texas,Central,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,540.048,3,0.2,-47.2542
1513,CA-2020-112809,18/08/20,22/08/20,Standard Class,RA-19915,Russell Applegate,Consumer,Dallas,Texas,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,200.064,3,0.2,12.504
1549,CA-2018-111395,23/11/18,27/11/18,Standard Class,VB-21745,Victoria Brennan,Corporate,San Antonio,Texas,Central,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",27.056,2,0.2,2.3674
1591,US-2019-132423,15/04/19,19/04/19,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Grapevine,Texas,Central,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",33.488,7,0.2,5.8604
1592,US-2019-132423,15/04/19,19/04/19,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Grapevine,Texas,Central,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04,5,0.2,2.9145
1599,CA-2020-158876,19/11/20,21/11/20,Second Class,AB-10150,Aimee Bixby,Consumer,Carrollton,Texas,Central,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,6.672,1,0.2,0.5004
1600,CA-2020-158876,19/11/20,21/11/20,Second Class,AB-10150,Aimee Bixby,Consumer,Carrollton,Texas,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4,0.2,8.6744
1664,CA-2019-128531,24/11/19,26/11/19,Second Class,NS-18505,Neola Schneider,Consumer,Dallas,Texas,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,41.92,5,0.2,3.668
1666,CA-2019-128531,24/11/19,26/11/19,Second Class,NS-18505,Neola Schneider,Consumer,Dallas,Texas,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.344,3,0.2,0.8688
1669,CA-2019-128531,24/11/19,26/11/19,Second Class,NS-18505,Neola Schneider,Consumer,Dallas,Texas,Central,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3,0.2,1.5795
1733,US-2019-131149,10/07/19,14/07/19,Standard Class,LH-17155,Logan Haushalter,Consumer,Dallas,Texas,Central,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",338.04,3,0.2,-33.804
1734,US-2019-131149,10/07/19,14/07/19,Standard Class,LH-17155,Logan Haushalter,Consumer,Dallas,Texas,Central,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,154.24,4,0.2,17.352
1770,CA-2020-146024,02/03/20,08/03/20,Standard Class,SC-20770,Stewart Carmichael,Corporate,Dallas,Texas,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,6.976,4,0.2,-1.3952
1800,CA-2019-121034,08/08/19,10/08/19,Second Class,JF-15565,Jill Fjeld,Consumer,Dallas,Texas,Central,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,11.168,4,0.2,3.6296
1843,CA-2018-135391,09/02/18,11/02/18,Second Class,FA-14230,Frank Atkinson,Corporate,San Antonio,Texas,Central,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,40.096,4,0.2,13.5324
1885,CA-2020-154718,19/01/20,23/01/20,Second Class,DL-12865,Dan Lawera,Consumer,Keller,Texas,Central,OFF-LA-10003714,Office Supplies,Labels,Avery 510,6,2,0.2,2.1
1924,CA-2019-156685,08/07/19,10/07/19,Second Class,SC-20230,Scot Coram,Corporate,Arlington,Texas,Central,OFF-AR-10000588,Office Supplies,Art,Newell 345,47.616,3,0.2,3.5712
2034,CA-2019-128923,09/12/19,13/12/19,Standard Class,GB-14530,George Bell,Corporate,Fort Worth,Texas,Central,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,1,0.2,0.8162
2167,CA-2019-154018,13/10/19,19/10/19,Standard Class,HA-14920,Helen Andreada,Consumer,Laredo,Texas,Central,OFF-AR-10002067,Office Supplies,Art,Newell 334,15.872,1,0.2,1.1904
2227,CA-2020-130771,29/07/20,03/08/20,Standard Class,LA-16780,Laura Armstrong,Corporate,Austin,Texas,Central,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.896,2,0.2,0.4706
2480,CA-2020-141992,19/06/20,25/06/20,Standard Class,FO-14305,Frank Olsen,Consumer,Dallas,Texas,Central,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,11.184,1,0.2,0.8388
2481,CA-2020-141992,19/06/20,25/06/20,Standard Class,FO-14305,Frank Olsen,Consumer,Dallas,Texas,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,153.584,2,0.2,-32.6366
2586,CA-2018-121041,03/11/18,10/11/18,Standard Class,CS-12250,Chris Selesnick,Corporate,Haltom City,Texas,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",6.608,2,0.2,2.1476
2823,CA-2020-131016,18/09/20,20/09/20,First Class,DC-12850,Dan Campbell,Consumer,Arlington,Texas,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,8.928,2,0.2,0.558
2824,CA-2020-131016,18/09/20,20/09/20,First Class,DC-12850,Dan Campbell,Consumer,Arlington,Texas,Central,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,47.584,2,0.2,-2.974
2843,CA-2020-135650,23/03/20,27/03/20,Standard Class,AC-10660,Anna Chung,Consumer,Huntsville,Texas,Central,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,143.728,2,0.2,-32.3388
2918,CA-2020-155047,27/08/20,30/08/20,First Class,SE-20110,Sanjit Engle,Consumer,Dallas,Texas,Central,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",5.952,1,0.2,0.372
3017,US-2019-160528,23/08/19,30/08/19,Standard Class,MH-18115,Mick Hernandez,Home Office,Pharr,Texas,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,727.296,8,0.2,-172.7328
3098,CA-2020-135692,27/04/20,01/05/20,Standard Class,CV-12805,Cynthia Voltz,Corporate,Fort Worth,Texas,Central,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",33.12,4,0.2,11.592
3136,CA-2020-164168,12/11/20,18/11/20,Standard Class,LS-16975,Lindsay Shagiari,Home Office,Dallas,Texas,Central,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,77.952,3,0.2,-15.5904
3138,CA-2020-164168,12/11/20,18/11/20,Standard Class,LS-16975,Lindsay Shagiari,Home Office,Dallas,Texas,Central,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",12.224,2,0.2,4.4312
3211,US-2020-108245,22/09/20,27/09/20,Standard Class,SH-19975,Sally Hughsby,Corporate,Pearland,Texas,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,13.392,3,0.2,5.022
3378,CA-2019-100671,01/11/19,04/11/19,First Class,CS-12490,Cindy Schnelling,Corporate,Conroe,Texas,Central,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672,9,0.2,6.9795
3440,CA-2020-152583,30/10/20,30/10/20,Same Day,RA-19945,Ryan Akin,Consumer,Dallas,Texas,Central,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,54.192,6,0.2,4.0644
3616,CA-2020-112529,19/11/20,21/11/20,First Class,SC-20770,Stewart Carmichael,Corporate,San Antonio,Texas,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,31.776,4,0.2,8.7384
3707,CA-2020-160087,18/03/20,22/03/20,Standard Class,EN-13780,Edward Nazzal,Consumer,Dallas,Texas,Central,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,23.832,3,0.2,6.5538
3858,US-2020-105389,23/10/20,28/10/20,Second Class,DM-13015,Darrin Martin,Consumer,San Antonio,Texas,Central,OFF-AR-10000634,Office Supplies,Art,Newell 320,10.272,3,0.2,0.8988
3897,CA-2020-134285,07/12/20,12/12/20,Standard Class,DS-13180,David Smith,Corporate,San Antonio,Texas,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,3.552,3,0.2,1.2432
3899,CA-2020-102267,30/11/20,04/12/20,Standard Class,SC-20800,Stuart Calhoun,Consumer,Edinburg,Texas,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.368,2,0.2,0.8288
3931,CA-2019-162082,14/03/19,17/03/19,First Class,JS-15880,John Stevenson,Consumer,Harlingen,Texas,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",145.544,7,0.2,16.3737
3937,CA-2018-118955,16/06/18,20/06/18,Standard Class,LS-17230,Lycoris Saunders,Consumer,Grand Prairie,Texas,Central,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,28.752,3,0.2,9.3444
3948,CA-2019-119963,18/11/19,22/11/19,Standard Class,SN-20710,Steve Nguyen,Home Office,Pasadena,Texas,Central,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,6.368,2,0.2,1.0348
3949,CA-2019-119963,18/11/19,22/11/19,Standard Class,SN-20710,Steve Nguyen,Home Office,Pasadena,Texas,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",48.848,2,0.2,15.8756
4005,CA-2019-145730,03/03/19,08/03/19,Standard Class,CC-12220,Chris Cortes,Consumer,San Antonio,Texas,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6,3,0.2,11.895
4027,CA-2020-139311,11/08/20,13/08/20,First Class,SF-20965,Sylvia Foulston,Corporate,Bedford,Texas,Central,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,9.184,7,0.2,2.87
4149,CA-2020-106068,23/10/20,28/10/20,Standard Class,RB-19330,Randy Bradley,Consumer,Austin,Texas,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,13.72,1,0.2,1.2005
4151,CA-2020-106068,23/10/20,28/10/20,Standard Class,RB-19330,Randy Bradley,Consumer,Austin,Texas,Central,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",259.136,4,0.2,-58.3056
4189,CA-2020-112536,18/05/20,23/05/20,Standard Class,SG-20890,Susan Gilcrest,Corporate,Mcallen,Texas,Central,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,2,0.2,0.6696
4286,CA-2018-105690,21/11/18,26/11/18,Second Class,CA-11965,Carol Adams,Corporate,Port Arthur,Texas,Central,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,11.696,2,0.2,3.9474
4304,CA-2019-121601,04/10/19,04/10/19,Same Day,MO-17500,Mary O'Rourke,Consumer,The Colony,Texas,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,59.752,7,0.2,19.4194
4393,CA-2019-108868,08/09/19,12/09/19,Standard Class,KB-16585,Ken Black,Corporate,Dallas,Texas,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,70.368,2,0.2,6.1572
4671,US-2020-133200,06/05/20,11/05/20,Standard Class,DB-13555,Dorothy Badders,Corporate,Fort Worth,Texas,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,772.68,5,0.2,-57.951
4700,CA-2020-140298,11/05/20,17/05/20,Standard Class,JK-16120,Julie Kriz,Home Office,Austin,Texas,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,5.248,2,0.2,0.5904
4701,CA-2020-140298,11/05/20,17/05/20,Standard Class,JK-16120,Julie Kriz,Home Office,Austin,Texas,Central,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,74.416,2,0.2,-14.8832
4917,CA-2020-163125,09/10/20,11/10/20,Second Class,MB-17305,Maria Bertelson,Consumer,League City,Texas,Central,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,67.144,7,0.2,5.8751
4959,CA-2018-127607,20/03/18,26/03/18,Standard Class,JK-15730,Joe Kamberova,Consumer,Carrollton,Texas,Central,OFF-FA-10003485,Office Supplies,Fasteners,Staples,18.864,9,0.2,6.1308
5055,CA-2018-141243,03/01/18,08/01/18,Second Class,AH-10465,Amy Hunt,Consumer,Dallas,Texas,Central,OFF-AR-10001246,Office Supplies,Art,Newell 317,7.056,3,0.2,0.7938
5191,US-2020-136679,14/11/20,18/11/20,Standard Class,XP-21865,Xylona Preis,Consumer,Pasadena,Texas,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2,0.2,4.504
5199,CA-2019-103982,03/03/19,08/03/19,Standard Class,AA-10315,Alex Avila,Consumer,Round Rock,Texas,Central,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,3930.072,3,0.2,-786.0144
5200,CA-2019-103982,03/03/19,08/03/19,Standard Class,AA-10315,Alex Avila,Consumer,Round Rock,Texas,Central,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.304,1,0.2,0.7776
5362,CA-2020-100951,09/06/20,10/06/20,First Class,NC-18625,Noah Childs,Corporate,Dallas,Texas,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,5,0.2,54.057
5673,CA-2020-127922,27/10/20,03/11/20,Standard Class,SH-19975,Sally Hughsby,Corporate,Dallas,Texas,Central,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,2,0.2,5.544
5699,CA-2019-143441,05/11/19,05/11/19,Same Day,EB-14170,Evan Bailliet,Consumer,Laredo,Texas,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,11.84,1,0.2,4.44
5767,CA-2019-149685,08/10/19,15/10/19,Standard Class,PM-19135,Peter McVee,Home Office,San Antonio,Texas,Central,OFF-LA-10004545,Office Supplies,Labels,Avery 50,60.144,6,0.2,20.2986
5774,CA-2019-117408,31/08/19,06/09/19,Standard Class,TP-21130,Theone Pippenger,Consumer,Waco,Texas,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,23.968,2,0.2,2.3968
5805,CA-2020-113873,13/11/20,19/11/20,Standard Class,KE-16420,Katrina Edelman,Corporate,Dallas,Texas,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,4,0.2,6.1792
5855,CA-2018-112214,05/08/18,11/08/18,Standard Class,AH-10690,Anna Häberlin,Corporate,Dallas,Texas,Central,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7,0.2,-1.2558
5856,CA-2018-112214,05/08/18,11/08/18,Standard Class,AH-10690,Anna Häberlin,Corporate,Dallas,Texas,Central,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,23.04,3,0.2,-4.896
5940,CA-2020-122077,19/05/20,25/05/20,Standard Class,JF-15295,Jason Fortune-,Consumer,Plano,Texas,Central,OFF-LA-10004178,Office Supplies,Labels,Avery 491,13.216,4,0.2,4.2952
6072,CA-2018-120901,31/12/18,04/01/19,Standard Class,BG-11035,Barry Gonzalez,Consumer,Austin,Texas,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,152.688,2,0.2,-26.7204
6073,CA-2018-120901,31/12/18,04/01/19,Standard Class,BG-11035,Barry Gonzalez,Consumer,Austin,Texas,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.488,2,0.2,0.5668
6074,CA-2018-120901,31/12/18,04/01/19,Standard Class,BG-11035,Barry Gonzalez,Consumer,Austin,Texas,Central,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,5.888,2,0.2,-1.3248
6256,CA-2020-139444,09/09/20,15/09/20,Standard Class,GK-14620,Grace Kelly,Corporate,Plano,Texas,Central,OFF-LA-10000134,Office Supplies,Labels,Avery 511,9.856,4,0.2,3.4496
6398,CA-2020-131632,31/10/20,04/11/20,Standard Class,AH-10120,Adrian Hane,Home Office,Dallas,Texas,Central,OFF-AR-10003651,Office Supplies,Art,Newell 350,5.248,2,0.2,0.5904
6568,CA-2020-131282,05/02/20,08/02/20,Second Class,CB-12025,Cassandra Brandow,Consumer,Waco,Texas,Central,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,7.12,5,0.2,0.712
6651,US-2020-124779,08/09/20,11/09/20,First Class,BF-11020,Barry Französisch,Corporate,Arlington,Texas,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,5,0.2,15.498
6777,US-2019-152373,05/09/19,11/09/19,Standard Class,PT-19090,Pete Takahito,Consumer,San Antonio,Texas,Central,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",93.456,3,0.2,-17.523
7072,CA-2019-112256,23/07/19,28/07/19,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Mcallen,Texas,Central,OFF-AR-10001216,Office Supplies,Art,Newell 339,4.448,2,0.2,0.3336
7074,CA-2019-112256,23/07/19,28/07/19,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Mcallen,Texas,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,175.92,5,0.2,15.393
7076,CA-2019-112256,23/07/19,28/07/19,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,Mcallen,Texas,Central,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,13.344,2,0.2,1.0008
7608,CA-2020-121195,24/12/20,27/12/20,First Class,NS-18505,Neola Schneider,Consumer,Dallas,Texas,Central,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,264.32,2,0.2,19.824
7653,CA-2020-110821,07/08/20,08/08/20,First Class,CK-12205,Chloris Kastensmidt,Consumer,Dallas,Texas,Central,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,118.16,2,0.2,-25.109
7729,CA-2019-106915,26/11/19,02/12/19,Standard Class,GA-14515,George Ashbrook,Consumer,El Paso,Texas,Central,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.856,4,0.2,4.2408
7732,CA-2020-140508,18/09/20,21/09/20,First Class,PA-19060,Pete Armstrong,Home Office,Dallas,Texas,Central,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.848,4,0.2,35.89
